surveyID,surveyType,questionID,doctorID,network,dataset,imageName,answer,correctAnswers,correct,certainty
5,regular,27,1,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,76,1,saunet,stare,001078-saunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,35,1,laddernet,drive,002764-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,84,1,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,4
5,regular,58,1,laddernet,stare,000278-laddernet-stare.png,none,diabetic_retinopathy,-1,4
5,regular,11,1,iternet_uni,drive,000613-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,41,2,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,2,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,33,2,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,23,2,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,2,laddernet,stare,001078-laddernet-stare.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,32,2,vgan,drive,002764-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,8,2,iternet,drive,000613-iternet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,6,2,iternet_uni,drive,000000-iternet_uni-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,54,2,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3
5,regular,27,2,laddernet,drive,002670-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,76,2,saunet,stare,001078-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
5,regular,35,2,laddernet,drive,002764-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,84,2,vesselunet,stare,001455-vesselunet-stare.png,diabetic_retinopathy,arteriosclerotic_retinopathy,-1,3
5,regular,58,2,laddernet,stare,000278-laddernet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,11,2,iternet_uni,drive,000613-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2
5,regular,41,1,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,1,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5
5,regular,33,1,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,23,1,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,1,laddernet,stare,001078-laddernet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,32,1,vgan,drive,002764-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,8,1,iternet,drive,000613-iternet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,6,1,iternet_uni,drive,000000-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,54,1,eswanet,stare,000039-eswanet-stare.png,none,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
5,regular,27,1,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,76,1,saunet,stare,001078-saunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,35,1,laddernet,drive,002764-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,84,1,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,4
5,regular,58,1,laddernet,stare,000278-laddernet-stare.png,none,diabetic_retinopathy,-1,4
5,regular,11,1,iternet_uni,drive,000613-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,41,2,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,2,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,33,2,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,23,2,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,2,laddernet,stare,001078-laddernet-stare.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,32,2,vgan,drive,002764-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,8,2,iternet,drive,000613-iternet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,6,2,iternet_uni,drive,000000-iternet_uni-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,54,2,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3
5,regular,27,2,laddernet,drive,002670-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,76,2,saunet,stare,001078-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
5,regular,35,2,laddernet,drive,002764-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,84,2,vesselunet,stare,001455-vesselunet-stare.png,diabetic_retinopathy,arteriosclerotic_retinopathy,-1,3
5,regular,58,2,laddernet,stare,000278-laddernet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,11,2,iternet_uni,drive,000613-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2
5,regular,41,6,vesselunet,drive,003522-vesselunet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,74,6,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,33,6,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,23,6,vesselunet,drive,002670-vesselunet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,71,6,laddernet,stare,001078-laddernet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
5,regular,32,6,vgan,drive,002764-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,8,6,iternet,drive,000613-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,6,6,iternet_uni,drive,000000-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,54,6,eswanet,stare,000039-eswanet-stare.png,cilio_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3
5,regular,27,6,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,76,6,saunet,stare,001078-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
5,regular,35,6,laddernet,drive,002764-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,84,6,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,3
5,regular,58,6,laddernet,stare,000278-laddernet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,11,6,iternet_uni,drive,000613-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,41,1,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,1,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5
5,regular,33,1,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,23,1,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,1,laddernet,stare,001078-laddernet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,32,1,vgan,drive,002764-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,8,1,iternet,drive,000613-iternet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,6,1,iternet_uni,drive,000000-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,54,1,eswanet,stare,000039-eswanet-stare.png,none,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
5,regular,27,1,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,76,1,saunet,stare,001078-saunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,35,1,laddernet,drive,002764-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,84,1,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,4
5,regular,58,1,laddernet,stare,000278-laddernet-stare.png,none,diabetic_retinopathy,-1,4
5,regular,11,1,iternet_uni,drive,000613-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,41,2,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,2,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,33,2,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,23,2,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,2,laddernet,stare,001078-laddernet-stare.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,32,2,vgan,drive,002764-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,8,2,iternet,drive,000613-iternet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,6,2,iternet_uni,drive,000000-iternet_uni-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,54,2,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3
5,regular,27,2,laddernet,drive,002670-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,76,2,saunet,stare,001078-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
5,regular,35,2,laddernet,drive,002764-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,84,2,vesselunet,stare,001455-vesselunet-stare.png,diabetic_retinopathy,arteriosclerotic_retinopathy,-1,3
5,regular,58,2,laddernet,stare,000278-laddernet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,11,2,iternet_uni,drive,000613-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2
5,regular,41,6,vesselunet,drive,003522-vesselunet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,74,6,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,33,6,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,23,6,vesselunet,drive,002670-vesselunet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,71,6,laddernet,stare,001078-laddernet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
5,regular,32,6,vgan,drive,002764-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,8,6,iternet,drive,000613-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,6,6,iternet_uni,drive,000000-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,54,6,eswanet,stare,000039-eswanet-stare.png,cilio_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3
5,regular,27,6,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,76,6,saunet,stare,001078-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
5,regular,35,6,laddernet,drive,002764-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,84,6,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,3
5,regular,58,6,laddernet,stare,000278-laddernet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,11,6,iternet_uni,drive,000613-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,41,3,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,3,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5
5,regular,33,3,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,23,3,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,3,laddernet,stare,001078-laddernet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4
5,regular,32,3,vgan,drive,002764-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,8,3,iternet,drive,000613-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,6,3,iternet_uni,drive,000000-iternet_uni-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,1
5,regular,54,3,eswanet,stare,000039-eswanet-stare.png,none,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,2
5,regular,27,3,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,76,3,saunet,stare,001078-saunet-stare.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,4
5,regular,35,3,laddernet,drive,002764-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,84,3,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,2
5,regular,58,3,laddernet,stare,000278-laddernet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,11,3,iternet_uni,drive,000613-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,5
5,regular,41,1,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,1,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5
5,regular,33,1,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,23,1,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,1,laddernet,stare,001078-laddernet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,32,1,vgan,drive,002764-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,8,1,iternet,drive,000613-iternet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,6,1,iternet_uni,drive,000000-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,54,1,eswanet,stare,000039-eswanet-stare.png,none,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
5,regular,27,1,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,76,1,saunet,stare,001078-saunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,35,1,laddernet,drive,002764-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,84,1,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,4
5,regular,58,1,laddernet,stare,000278-laddernet-stare.png,none,diabetic_retinopathy,-1,4
5,regular,11,1,iternet_uni,drive,000613-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,41,2,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,2,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,33,2,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,23,2,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,2,laddernet,stare,001078-laddernet-stare.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,32,2,vgan,drive,002764-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,8,2,iternet,drive,000613-iternet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,6,2,iternet_uni,drive,000000-iternet_uni-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,2
5,regular,54,2,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3
5,regular,27,2,laddernet,drive,002670-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,76,2,saunet,stare,001078-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
5,regular,35,2,laddernet,drive,002764-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,84,2,vesselunet,stare,001455-vesselunet-stare.png,diabetic_retinopathy,arteriosclerotic_retinopathy,-1,3
5,regular,58,2,laddernet,stare,000278-laddernet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,11,2,iternet_uni,drive,000613-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2
5,regular,41,6,vesselunet,drive,003522-vesselunet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,74,6,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,33,6,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,23,6,vesselunet,drive,002670-vesselunet-drive.png,none,diabetic_retinopathy,-1,4
5,regular,71,6,laddernet,stare,001078-laddernet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
5,regular,32,6,vgan,drive,002764-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,8,6,iternet,drive,000613-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,6,6,iternet_uni,drive,000000-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,54,6,eswanet,stare,000039-eswanet-stare.png,cilio_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3
5,regular,27,6,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,76,6,saunet,stare,001078-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
5,regular,35,6,laddernet,drive,002764-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,84,6,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,3
5,regular,58,6,laddernet,stare,000278-laddernet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,11,6,iternet_uni,drive,000613-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,41,3,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,3,iternet_uni,stare,001078-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5
5,regular,33,3,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,23,3,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,71,3,laddernet,stare,001078-laddernet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4
5,regular,32,3,vgan,drive,002764-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,8,3,iternet,drive,000613-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
5,regular,6,3,iternet_uni,drive,000000-iternet_uni-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,1
5,regular,54,3,eswanet,stare,000039-eswanet-stare.png,none,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,2
5,regular,27,3,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,76,3,saunet,stare,001078-saunet-stare.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,4
5,regular,35,3,laddernet,drive,002764-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,84,3,vesselunet,stare,001455-vesselunet-stare.png,none,arteriosclerotic_retinopathy,-1,2
5,regular,58,3,laddernet,stare,000278-laddernet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,11,3,iternet_uni,drive,000613-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,5
5,regular,41,5,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
5,regular,74,5,iternet_uni,stare,001078-iternet_uni-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4
5,regular,33,5,iternet_uni,drive,002764-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
5,regular,23,5,vesselunet,drive,002670-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,4
5,regular,71,5,laddernet,stare,001078-laddernet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
5,regular,32,5,vgan,drive,002764-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,8,5,iternet,drive,000613-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,6,5,iternet_uni,drive,000000-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,54,5,eswanet,stare,000039-eswanet-stare.png,diabetic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,3
5,regular,27,5,laddernet,drive,002670-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
5,regular,76,5,saunet,stare,001078-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
5,regular,35,5,laddernet,drive,002764-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
5,regular,84,5,vesselunet,stare,001455-vesselunet-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3
5,regular,58,5,laddernet,stare,000278-laddernet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
5,regular,11,5,iternet_uni,drive,000613-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
1,regular,39,5,saunet,drive,003522-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
1,regular,77,5,vgan,stare,001078-vgan-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,2
1,regular,40,5,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,28,5,eswanet,drive,002670-eswanet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
1,regular,83,5,iternet,stare,001455-iternet-stare.png,diabetic_retinopathy,arteriosclerotic_retinopathy,-1,3
1,regular,57,5,iternet_uni,stare,000278-iternet_uni-stare.png,none,diabetic_retinopathy,-1,3
1,regular,5,5,saunet,drive,000000-saunet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
1,regular,67,5,vgan,stare,001041-vgan-stare.png,central_retinal_artery_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3
1,regular,78,5,iternet_uni,stare,001455-iternet_uni-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3
1,regular,47,5,iternet_uni,drive,005078-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
1,regular,37,5,vgan,drive,003522-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,10,5,eswanet,drive,000613-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,72,5,iternet,stare,001078-iternet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
1,regular,29,5,vesselunet,drive,002764-vesselunet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,4
1,regular,24,5,iternet,drive,002670-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,39,5,saunet,drive,003522-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
1,regular,77,5,vgan,stare,001078-vgan-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,2
1,regular,40,5,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,28,5,eswanet,drive,002670-eswanet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
1,regular,83,5,iternet,stare,001455-iternet-stare.png,diabetic_retinopathy,arteriosclerotic_retinopathy,-1,3
1,regular,57,5,iternet_uni,stare,000278-iternet_uni-stare.png,none,diabetic_retinopathy,-1,3
1,regular,5,5,saunet,drive,000000-saunet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
1,regular,67,5,vgan,stare,001041-vgan-stare.png,central_retinal_artery_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3
1,regular,78,5,iternet_uni,stare,001455-iternet_uni-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3
1,regular,47,5,iternet_uni,drive,005078-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
1,regular,37,5,vgan,drive,003522-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,10,5,eswanet,drive,000613-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,72,5,iternet,stare,001078-iternet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
1,regular,29,5,vesselunet,drive,002764-vesselunet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,4
1,regular,24,5,iternet,drive,002670-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,39,3,saunet,drive,003522-saunet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,2
1,regular,77,3,vgan,stare,001078-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
1,regular,40,3,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
1,regular,28,3,eswanet,drive,002670-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
